movie_name,budget,revenue,genre,actors_y,directors_y
The Kite Runner,"$20,000,000","$73,276,047",Drama,"Khalid Abdalla, Atossa Leoni, Shaun Toub",Marc Forster
21 Grams,"$20,000,000","$60,427,839","Drama, Crime, Thriller","Sean Penn, Naomi Watts, Benicio del Toro",Alejandro González Iñárritu
Paparazzi,"$20,000,000","$16,605,763","Action, Drama, Thriller","Cole Hauser, Robin Tunney, Dennis Farina",Paul Abascal
A Guy Thing,"$20,000,000","$17,432,163","Comedy, Romance","Jason Lee, Julia Stiles, Selma Blair",Chris Koch
Loser,$0,$0,"Drama, Comedy, Romance, Family","Jason Biggs, Mena Suvari, Zak Orth",Amy Heckerling
Capitalism: A Love Story,"$20,000,000","$17,436,509",Documentary,"Michael Moore, Thora Birch, William Black",Michael Moore
The Greatest Story Ever Told,"$20,000,000","$15,473,333","Drama, History","Max von Sydow, Michael Anderson Jr., Carroll Baker",George Stevens
Secret in Their Eyes,"$19,500,000","$34,854,990","Crime, Drama, Mystery","Chiwetel Ejiofor, Nicole Kidman, Julia Roberts",Billy Ray
Disaster Movie,"$25,000,000","$14,109,284","Action, Comedy","Matt Lanter, Vanessa Lachey, Nicole Ari Parker",Jason Friedberg
Armored,"$20,000,000","$22,942,221","Action, Crime, Drama, Thriller","Columbus Short, Laurence Fishburne, Skeet Ulrich",Nimród Antal
The Man Who Knew Too Little,"$20,000,000","$13,801,755","Comedy, Thriller, Crime, Action","Bill Murray, Peter Gallagher, Joanne Whalley",Jon Amiel
What's Your Number?,"$20,000,000","$30,426,096","Comedy, Romance","Chris Evans, Anna Faris, Martin Freeman",Mark Mylod
Lockout,"$20,000,000","$32,204,030","Action, Thriller, Science Fiction","Guy Pearce, Maggie Grace, Joseph Gilgun",Stephen St. Leger
Envy,"$40,000,000",$0,Comedy,"Ben Stiller, Jack Black, Rachel Weisz",Barry Levinson
Crank: High Voltage,"$20,000,000","$34,560,577","Action, Thriller, Crime","Jason Statham, Amy Smart, Dwight Yoakam",Brian Taylor
Bullets Over Broadway,$0,$0,"Action, Comedy, Thriller","John Cusack, Dianne Wiest, Jennifer Tilly",Woody Allen
One Night with the King,"$20,000,000","$13,391,174",Drama,"Tiffany Dupont, Peter O'Toole, Luke Goss",Michael O. Sajbel
The Quiet American,"$30,000,000","$27,674,124","Drama, Action, Thriller, Romance","Michael Caine, Brendan Fraser, Đỗ Thị Hải Yến",Phillip Noyce
The Weather Man,"$20,000,000","$12,482,775","Comedy, Drama","Nicolas Cage, Michael Caine, Hope Davis",Gore Verbinski
Undisputed,"$20,000,000","$12,398,628","Action, Adventure, Drama, Thriller","Wesley Snipes, Ving Rhames, Peter Falk",Walter Hill
Ghost Town,$0,$0,"Comedy, Fantasy, Romance","Ricky Gervais, Greg Kinnear, Téa Leoni",David Koepp
12 Rounds,"$20,000,000","$17,280,326","Action, Adventure, Drama, Thriller","John Cena, Aidan Gillen, Ashley Scott",Renny Harlin
Let Me In,"$20,000,000","$24,145,613","Drama, Horror, Mystery","Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins",Matt Reeves
3 Ninjas Kick Back,$0,$0,"Adventure, Action, Comedy, Family","Victor Wong, Max Elliott Slade, Sean Fox",Charles T. Kanganis
Be Kind Rewind,$0,$0,"Drama, Comedy","Jack Black, Yasiin Bey, Danny Glover",Michel Gondry
Mrs Henderson Presents,$0,$0,"Comedy, Drama","Judi Dench, Bob Hoskins, Will Young",Stephen Frears
Triple 9,"$20,000,000","$12,639,297","Action, Thriller","Casey Affleck, Chiwetel Ejiofor, Woody Harrelson",John Hillcoat
Deconstructing Harry,"$20,000,000","$10,686,841","Comedy, Drama","Woody Allen, Kirstie Alley, Billy Crystal",Woody Allen
Three to Tango,"$20,000,000",$0,"Comedy, Romance","Matthew Perry, Neve Campbell, Dylan McDermott",Damon Santostefano
Burnt,"$20,000,000","$36,606,743",Drama,"Bradley Cooper, Sienna Miller, Lily James",John Wells
We're No Angels,"$20,000,000",$0,"Comedy, Crime, Drama","Robert De Niro, Sean Penn, Demi Moore",Neil Jordan
Everyone Says I Love You,"$20,000,000",$0,"Music, Comedy, Romance","Drew Barrymore, Diva Gray, Natasha Lyonne",Woody Allen
Death Sentence,"$20,000,000","$16,974,459","Action, Crime, Drama, Thriller","Kevin Bacon, Garrett Hedlund, Kelly Preston",James Wan
Everybody's Fine,"$21,000,000",$0,Drama,"Robert De Niro, Drew Barrymore, Kate Beckinsale",Kirk Jones
Superbabies: Baby Geniuses 2,$0,"$9,109,322","Comedy, Family","Jon Voight, Scott Baio, Vanessa Angel",Bob Clark
The Man,$0,"$12,382,362","Action, Comedy, Crime","Samuel L. Jackson, Eugene Levy, Luke Goss",Les Mayfield
Code Name: The Cleaner,"$20,000,000","$10,337,477","Action, Comedy, Crime","Cedric the Entertainer, Lucy Liu, Nicollette Sheridan",Les Mayfield
Connie and Carla,"$20,000,000","$11,341,016",Comedy,"Nia Vardalos, Toni Collette, David Duchovny",Michael Lembeck
Sweet Charity,"$8,000,000","$20,000,000","Comedy, Drama, Music, Romance","Shirley MacLaine, John McMartin, Ricardo Montalban",Bob Fosse
Inherent Vice,"$20,000,000","$11,110,975","Comedy, Romance, Crime, Drama, Mystery","Joaquin Phoenix, Josh Brolin, Owen Wilson",Paul Thomas Anderson
Doogal,$0,$0,Family,"Daniel Tay, Jimmy Fallon, Jon Stewart",Frank Passingham
Battle of the Year,"$20,000,000","$16,549,477","Music, Drama","Josh Holloway, Josh Peck, Chris Brown",Benson Lee
An American Carol,"$20,000,000","$7,000,000","Comedy, Fantasy","Kevin Farley, Kelsey Grammer, Leslie Nielsen",David Zucker
Machete Kills,"$12,000,000","$15,008,161","Action, Crime, Thriller","Danny Trejo, Mel Gibson, Amber Heard",Robert Rodriguez
Willard,"$22,000,000",$0,Horror,"Crispin Glover, R. Lee Ermey, Laura Harring",Glen Morgan
Strange Wilderness,$0,"$6,575,282",Comedy,"Steve Zahn, Allen Covert, Jonah Hill",Fred Wolf
Topsy-Turvy,$0,$0,"Comedy, Drama, Music","Allan Corduner, Jim Broadbent, Timothy Spall",Mike Leigh
Little Boy,"$20,000,000","$6,420,319","Comedy, Drama, War","Jakob Salvati, Emily Watson, Cary-Hiroyuki Tagawa",Alejandro Monteverde
A Dangerous Method,"$15,000,000","$27,462,041","Drama, Thriller","Keira Knightley, Viggo Mortensen, Michael Fassbender",David Cronenberg
A Scanner Darkly,"$8,700,000","$7,659,918","Animation, Science Fiction, Thriller","Keanu Reeves, Winona Ryder, Woody Harrelson",Richard Linklater
Chasing Mavericks,$0,$0,Drama,"Gerard Butler, Jonny Weston, Elisabeth Shue",Curtis Hanson
Alone in the Dark,"$20,000,000","$10,442,808","Action, Fantasy, Horror, Thriller","Christian Slater, Tara Reid, Stephen Dorff",Uwe Boll
Bandslam,"$20,000,000","$5,210,988","Comedy, Drama, Family, Music","Vanessa Hudgens, Aly Michalka, Gaelan Connell",Todd Graff
Birth,"$20,000,000",$0,"Drama, Mystery, Thriller","Nicole Kidman, Cameron Bright, Danny Huston",Jonathan Glazer
A Most Violent Year,"$20,000,000","$12,007,070","Crime, Drama, Thriller","Oscar Isaac, Jessica Chastain, Albert Brooks",J.C. Chandor
Passchendaele,$0,$0,"Drama, Romance, War, History","Paul Gross, Caroline Dhavernas, Joe Dinicol",Paul Gross
Flash of Genius,$0,$0,Drama,"Aaron Abrams, Alan Alda, Lauren Graham",Marc Abraham
I'm Not There.,"$20,000,000","$4,001,121","Drama, Music","Cate Blanchett, Heath Ledger, Julianne Moore",Todd Haynes
The Cold Light of Day,"$20,000,000","$16,863,583","Action, Thriller","Henry Cavill, Verónica Echegui, Sigourney Weaver",Mabrouk El Mechri
The Brothers Bloom,"$20,000,000","$5,530,764","Adventure, Comedy, Drama, Romance","Rachel Weisz, Adrien Brody, Mark Ruffalo",Rian Johnson
"Synecdoche, New York","$21,000,000",$0,Drama,"Philip Seymour Hoffman, Samantha Morton, Jennifer Jason Leigh",Charlie Kaufman
Princess Mononoke,"$26,500,000","$159,375,308","Adventure, Fantasy, Animation","Yōji Matsuda, Yuriko Ishida, Yūko Tanaka",Hayao Miyazaki
Bon voyage,$0,$0,"Comedy, Drama, Foreign","Grégori Derangère, Gérard Depardieu, Isabelle Adjani",Jean-Paul Rappeneau
Can't Stop the Music,$0,$0,"Comedy, Music","Alex Briley, David Hodo, Glenn Hughes",Nancy Walker
The Proposition,"$2,000,000","$5,048,693","Action, Adventure, Crime, Drama, Thriller, Western","Guy Pearce, Ray Winstone, Emily Watson",John Hillcoat
My All American,"$20,000,000",$0,Drama,"Aaron Eckhart, Finn Wittrock, Robin Tunney",Angelo Pizzo
Marci X,"$20,000,000","$1,675,706",Comedy,"Lisa Kudrow, Damon Wayans, Richard Benjamin",Richard Benjamin
Equilibrium,"$20,000,000","$5,359,645","Action, Science Fiction, Thriller","Christian Bale, Taye Diggs, Emily Watson",Kurt Wimmer
The Children of Huang Shi,"$40,000,000","$7,400,000","Drama, War","Jonathan Rhys Meyers, Radha Mitchell, Chow Yun-fat",Roger Spottiswoode
The Yards,$0,$0,"Drama, Action, Thriller, Crime","Mark Wahlberg, Joaquin Phoenix, Charlize Theron",James Gray
The Oogieloves in the Big Balloon Adventure,$0,$0,Family,"Christopher Lloyd, Cary Elwes, Jaime Pressly",Matthew Diamond
By the Sea,"$10,000,000","$3,727,746","Drama, Romance","Angelina Jolie, Brad Pitt, Mélanie Laurent",Angelina Jolie
Steamboy,"$20,000,000",$0,"Animation, Fantasy, Science Fiction","Anne Suzuki, Masane Tsukayama, Katsuo Nakamura",Katsuhiro Ōtomo
The Game of Their Lives,$0,$0,Drama,"Gerard Butler, Wes Bentley, Gavin Rossdale",David Anspaugh
All Good Things,$0,$0,"Drama, Mystery, Thriller, Crime, Romance","Kirsten Dunst, Ryan Gosling, Kristen Wiig",Andrew Jarecki
Rapa Nui,"$20,000,000","$305,070",Adventure,"Jason Scott Lee, Esai Morales, Sandrine Holt",Kevin Reynolds
CJ7,$0,"$47,301,471","Comedy, Drama, Family, Fantasy, Science Fiction","Stephen Chow, Xu Jiao, Kitty Zhang Yuqi",Stephen Chow
The Visitors II: The Corridors of Time,$0,$0,"Comedy, Fantasy","Christian Clavier, Jean Reno, Marie-Anne Chazel",Jean-Marie Poiré
Dylan Dog: Dead of Night,"$20,000,000","$4,634,062","Action, Comedy, Horror, Mystery, Science Fiction, Thriller","Brandon Routh, Peter Stormare, Sam Huntington",Kevin Munroe
People I Know,"$20,000,000",$0,"Drama, Thriller","Al Pacino, Kim Basinger, Ryan O'Neal",Daniel Algrant
The Tempest,"$20,000,000","$346,594","Drama, Fantasy","Helen Mirren, Felicity Jones, Reeve Carney",Julie Taymor
Regression,$0,"$17,671,101","Horror, Mystery, Thriller","Ethan Hawke, Emma Watson, David Thewlis",Alejandro Amenábar
Three Kingdoms: Resurrection of the Dragon,$0,$0,"Action, History, Drama","Sammo Hung, Vanness Wu, Maggie Q",Daniel Lee
Butterfly on a Wheel,"$20,000,000",$0,"Crime, Drama, Thriller","Pierce Brosnan, Maria Bello, Gerard Butler",Mike Barker
Zambezia,"$20,000,000",$0,"Comedy, Animation, Adventure, Family","Jeremy Suarez, Samuel L. Jackson, Abigail Breslin",Wayne Thornley
Ramanujan,$0,$0,"Drama, History","Abhinay Vaddi, Suhasini Maniratnam, Kevin McGowan",Gnana Rajasekaran
Dwegons,$0,$0,Animation,"Melissa Leo, Maggie Wheeler, Joey D. Vieira",Tom Walsh
Hands of Stone,"$20,000,000",$0,Drama,"Robert De Niro, Edgar Ramírez, Jurnee Smollett",Jonathan Jakubowicz
Survivor,"$20,000,000",$0,Thriller,"Pierce Brosnan, Milla Jovovich, Dylan McDermott",James McTeigue
The Frozen Ground,"$27,220,000","$5,496,951","Thriller, Crime","Nicolas Cage, Vanessa Hudgens, John Cusack",Scott Walker
The Painted Veil,"$19,400,000",$0,"Drama, Romance","Edward Norton, Juliet Howland, Naomi Watts",John Curran
The Baader Meinhof Complex,"$27,000,000",$0,"Action, Crime, Drama, History, Thriller","Martina Gedeck, Moritz Bleibtreu, Johanna Wokalek",Uli Edel
Dances with Wolves,"$22,000,000","$424,208,848","Adventure, Drama, Western","Kevin Costner, Mary McDonnell, Graham Greene",Kevin Costner
Bad Teacher,"$20,000,000","$216,197,492",Comedy,"Cameron Diaz, Jason Segel, Justin Timberlake",Jake Kasdan
Sea of Love,"$19,000,000","$110,879,513","Drama, Crime, Mystery","Al Pacino, Ellen Barkin, John Goodman",Harold Becker
A Cinderella Story,"$19,000,000","$70,067,909",Comedy,"Hilary Duff, Jennifer Coolidge, Chad Michael Murray",Mark Rosman
Scream,"$14,000,000","$173,046,663","Crime, Horror, Mystery","David Arquette, Neve Campbell, Courteney Cox",Wes Craven
Thir13en Ghosts,$0,$0,"Horror, Thriller","Tony Shalhoub, Embeth Davidtz, Matthew Lillard",Steve Beck
The Shining,"$19,000,000","$44,017,374","Horror, Thriller","Jack Nicholson, Shelley Duvall, Danny Lloyd",Stanley Kubrick
Back to the Future,"$19,000,000","$381,109,762","Adventure, Comedy, Science Fiction, Family","Michael J. Fox, Christopher Lloyd, Lea Thompson",Robert Zemeckis
House on Haunted Hill,"$19,000,000","$40,846,082","Horror, Mystery, Thriller","Geoffrey Rush, Famke Janssen, Taye Diggs",William Malone
I Can Do Bad All By Myself,$0,$0,"Drama, Comedy","Tyler Perry, Taraji P. Henson, Adam Rodríguez",Tyler Perry
Fight Valley,"$27,000,000",$0,"Action, Drama","Erin O'Brien, Miesha Tate, Holly Holm",Rob Hawk
The Switch,"$19,000,000","$49,830,607","Comedy, Romance, Drama","Jason Bateman, Jennifer Aniston, Jeff Goldblum",Josh Gordon
Just Married,"$18,000,000","$101,564,935",Comedy,"Ashton Kutcher, Brittany Murphy, Christian Kane",Shawn Levy
The Devil's Double,"$19,100,000","$5,728,213","Drama, Action, Thriller, Crime, War","Dominic Cooper, Ludivine Sagnier, Raad Rawi",Lee Tamahori
Thomas and the Magic Railroad,$0,$0,"Animation, Drama, Family, Science Fiction","Alec Baldwin, Peter Fonda, Mara Wilson",Britt Allcroft
The Crazies,"$20,000,000","$54,956,140","Mystery, Horror, Action","Timothy Olyphant, Radha Mitchell, Joe Anderson",Breck Eisner
Spirited Away,"$15,000,000","$274,925,095","Fantasy, Adventure, Animation, Family","Rumi Hiiragi, Miyu Irino, Mari Natsuki",Hayao Miyazaki
Firestorm,$0,$0,"Action, Crime","Andy Lau, Gordon Lam Ka-Tung, Yao Chen",Alan Yuen
The Bounty,"$25,000,000","$8,613,462","Action, Drama, History","Mel Gibson, Anthony Hopkins, Laurence Olivier",Roger Donaldson
The Book Thief,$0,"$76,586,316",Drama,"Geoffrey Rush, Sophie Nélisse, Emily Watson",Brian Percival
Sex Drive,"$19,000,000","$18,755,936","Comedy, Adventure, Romance","Josh Zuckerman, Amanda Crew, Clark Duke",Sean Anders
Leap Year,"$19,000,000","$29,922,472","Romance, Comedy","Amy Adams, Matthew Goode, Adam Scott",Anand Tucker
The Fall of the Roman Empire,"$19,000,000","$4,750,000","Drama, History","Sophia Loren, Stephen Boyd, Alec Guinness",Anthony Mann
Take Me Home Tonight,"$19,000,000","$6,928,068","Comedy, Drama, Romance","Topher Grace, Anna Faris, Dan Fogler",Michael Dowse
Won't Back Down,$0,"$5,310,554",Drama,"Viola Davis, Maggie Gyllenhaal, Ving Rhames",Daniel Barnz
The Nutcracker,"$19,000,000","$2,119,994","Family, Fantasy, Music","Darci Kistler, Damian Woetzel, Bart Robinson Cook",Emile Ardolino
Kansas City,"$18,000,000",$0,"Thriller, Drama, Music, Crime","Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte",Robert Altman
Indignation,$0,$0,Drama,"Logan Lerman, Sarah Gadon, Tracy Letts",James Schamus
The Amityville Horror,"$19,000,000","$108,047,131","Horror, Thriller, Drama","Ryan Reynolds, Melissa George, Jesse James",Andrew Douglas
Adaptation.,"$19,000,000","$32,801,173","Comedy, Crime, Drama","Nicolas Cage, Meryl Streep, Chris Cooper",Spike Jonze
Land of the Dead,"$15,000,000","$46,770,602",Horror,"Simon Baker, John Leguizamo, Dennis Hopper",George A. Romero
Out of Inferno,$0,$0,Action,"Lau Ching-Wan, Angelica Lee, Chen Sicheng",Danny Pang
Fear and Loathing in Las Vegas,"$18,500,000","$10,680,275","Adventure, Drama, Comedy","Johnny Depp, Benicio del Toro, Tobey Maguire",Terry Gilliam
The Invention of Lying,"$18,500,000","$31,912,793","Comedy, Romance, Fantasy","Ricky Gervais, Jennifer Garner, Jonah Hill",Ricky Gervais
Neighbors,"$18,000,000","$268,157,400",Comedy,"Seth Rogen, Zac Efron, Rose Byrne",Nicholas Stoller
The Mask,"$23,000,000","$351,583,407","Romance, Comedy, Crime, Fantasy","Jim Carrey, Cameron Diaz, Nancy Fish",Chuck Russell
Big,"$18,000,000","$151,668,774","Fantasy, Drama, Comedy, Romance, Family","Tom Hanks, Elizabeth Perkins, Robert Loggia",Penny Marshall
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$18,000,000","$261,572,744",Comedy,"Sacha Baron Cohen, Ken Davitian, Luenell",Larry Charles
Legally Blonde,"$18,000,000","$141,774,679",Comedy,"Reese Witherspoon, Luke Wilson, Selma Blair",Robert Luketic
Star Trek III: The Search for Spock,"$18,000,000","$87,000,000","Science Fiction, Action, Adventure, Thriller","William Shatner, Leonard Nimoy, DeForest Kelley",Leonard Nimoy
The Exorcism of Emily Rose,"$19,000,000","$144,216,468","Crime, Drama, Horror, Thriller","Laura Linney, Tom Wilkinson, Campbell Scott",Scott Derrickson
Deuce Bigalow: Male Gigolo,"$17,000,000","$65,535,067",Comedy,"Rob Schneider, William Forsythe, Eddie Griffin",Mike Mitchell
Left Behind,"$16,000,000","$19,682,924","Thriller, Action, Science Fiction","Nicolas Cage, Chad Michael Murray, Lea Thompson",Vic Armstrong
The Family Stone,$0,$0,"Comedy, Drama, Romance","Claire Danes, Diane Keaton, Rachel McAdams",Thomas Bezucha
Barbershop 2:  Back in Business,"$18,000,000","$65,070,412","Comedy, Drama","Ice Cube, Cedric the Entertainer, Sean Patrick Thomas",Kevin Rodney Sullivan
Bad Santa,"$23,000,000","$76,488,889","Drama, Comedy, Crime","Billy Bob Thornton, Tony Cox, Brett Kelly",Terry Zwigoff
Austin Powers: International Man of Mystery,"$16,500,000","$67,683,989","Science Fiction, Comedy, Crime","Mike Myers, Elizabeth Hurley, Michael York",Jay Roach
My Big Fat Greek Wedding 2,"$18,000,000","$88,923,251","Romance, Comedy, Family","John Corbett, Elena Kampouris, Nia Vardalos",Kirk Jones
Diary of a Wimpy Kid: Rodrick Rules,"$21,000,000","$72,417,394","Family, Comedy","Zachary Gordon, Devon Bostick, Rachael Harris",David Bowers
Predator,"$18,000,000","$98,235,548","Science Fiction, Action, Adventure, Thriller","Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo",John McTiernan
Amadeus,"$18,000,000","$51,973,029","Drama, History, Music","F. Murray Abraham, Tom Hulce, Elizabeth Berridge",Miloš Forman
Prom Night,$0,"$14,796,236","Crime, Horror","Brittany Snow, Scott Porter, Jessica Stroup",Nelson McCormick
Mean Girls,"$17,000,000","$129,042,871",Comedy,"Lindsay Lohan, Rachel McAdams, Tim Meadows",Mark Waters
Under the Tuscan Sun,$0,$0,"Comedy, Drama, Romance","Diane Lane, Sandra Oh, Lindsay Duncan",Audrey Wells
Gosford Park,"$19,800,000","$87,754,044","Drama, Mystery, Thriller","Helen Mirren, Clive Owen, Maggie Smith",Robert Altman
Peggy Sue Got Married,"$18,000,000","$41,382,841","Comedy, Drama, Fantasy, Romance","Kathleen Turner, Nicolas Cage, Barry Miller",Francis Ford Coppola
Birdman,"$18,000,000","$103,215,094","Drama, Comedy","Michael Keaton, Emma Stone, Zach Galifianakis",Alejandro González Iñárritu
Blue Jasmine,"$18,000,000","$99,206,215","Comedy, Drama","Cate Blanchett, Alec Baldwin, Sally Hawkins",Woody Allen
United 93,"$15,000,000","$76,286,096","Drama, History, Crime, Thriller, Action","J.J. Johnson, Polly Adams, Trish Gates",Paul Greengrass
Honey,"$18,000,000","$62,646,763","Romance, Music, Family","Jessica Alba, Mekhi Phifer, Joy Bryant",Bille Woodruff
Spy Hard,"$18,000,000",$0,"Action, Comedy","Leslie Nielsen, Nicollette Sheridan, Charles Durning",Rick Friedberg
The Fog,"$1,000,000","$21,378,361",Horror,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh",John Carpenter
Soul Surfer,"$18,000,000","$47,088,990","Action, Drama","AnnaSophia Robb, Helen Hunt, Lorraine Nicholson",Sean McNamara
Catch-22,"$18,000,000","$24,911,670","War, Comedy, Drama","Alan Arkin, Martin Balsam, Richard Benjamin",Mike Nichols
Observe and Report,$0,"$24,007,324","Comedy, Crime, Drama","Seth Rogen, Anna Faris, Michael Peña",Jody Hill
Conan the Destroyer,"$18,000,000","$100,000,000","Adventure, Fantasy, Action","Arnold Schwarzenegger, Grace Jones, Wilt Chamberlain",Richard Fleischer
